Freq_Hz,EpsReal_mean,EpsReal_std,TanDelta_mean,TanDelta_std
500000000000,2.7316519053368,0.00600412474860743,0.0135480818060553,0.000122367855630738
500333333333.333,2.73164005877308,0.00600086085167512,0.013552679220097,0.000122094243126491
500666666666.667,2.73162822254235,0.00599760154907356,0.0135572787567727,0.00012182125475113
501000000000,2.73161639664461,0.00599434684172238,0.0135618804160823,0.000121548891408483
501333333333.333,2.73160458107987,0.00599109673052835,0.0135664841980258,0.00012127715400553
501666666666.667,2.73159277584811,0.00598785121640937,0.0135710901026034,0.000121006043452558
502000000000,2.73158098094935,0.00598461030030106,0.0135756981298148,0.000120735560663187
502333333333.333,2.73156919638357,0.00598137398312616,0.0135803082796601,0.000120465706554118
502666666666.667,2.73155742215079,0.00597814226582172,0.0135849205521394,0.000120196482045356
503000000000,2.731545658251,0.00597491514932908,0.0135895349472527,0.000119927888060146
503333333333.333,2.73153390468421,0.00597169263459597,0.0135941514649999,0.00011965992552481
503666666666.667,2.7315221614504,0.00596847472256986,0.013598770105381,0.000119392595368899
504000000000,2.73151042854958,0.00596526141420827,0.0136033908683961,0.000119125898525299
504333333333.333,2.73149870598176,0.00596205271047269,0.0136080137540451,0.000118859835929808
504666666666.667,2.73148699374692,0.00595884861232631,0.013612638762328,0.000118594408521494
505000000000,2.73147529184508,0.00595564912074543,0.0136172658932449,0.000118329617242527
505333333333.333,2.73146360027622,0.00595245423669926,0.0136218951467957,0.000118065463038146
505666666666.667,2.73145191904036,0.00594926396117246,0.0136265265229805,0.00011780194685683
506000000000,2.73144024813749,0.00594607829515334,0.0136311600217992,0.000117539069649899
506333333333.333,2.73142858756761,0.00594289723963271,0.0136357956432518,0.000117276832371975
506666666666.667,2.73141693733072,0.00593972079560149,0.0136404333873384,0.00011701523598056
507000000000,2.73140529742683,0.00593654896406954,0.013645073254059,0.000116754281436203
507333333333.333,2.73139366785592,0.00593338174603584,0.0136497152434134,0.00011649396970252
507666666666.667,2.73138204861801,0.00593021914252469,0.0136543593554018,0.000116234301746098
508000000000,2.73137043971309,0.00592706115453678,0.0136590055900241,0.000115975278536427
508333333333.333,2.73135884114115,0.00592390778310314,0.0136636539472804,0.000115716901046022
508666666666.667,2.73134725290221,0.00592075902925658,0.0136683044271707,0.00011545917025028
509000000000,2.73133567499626,0.00591761489401922,0.0136729570296949,0.000115202087127484
509333333333.333,2.7313241074233,0.00591447537843425,0.013677611754853,0.000114945652658821
509666666666.667,2.73131255018333,0.00591134048354451,0.013682268602645,0.000114689867828345
510000000000,2.73130100327636,0.00590821021039189,0.013686927573071,0.000114434733622938
510333333333.333,2.73128946670237,0.0059050845600415,0.0136915886661309,0.00011418025103221
510666666666.667,2.73127794046138,0.00590196353354149,0.0136962518818247,0.000113926421048675
511000000000,2.73126642455338,0.00589884713195964,0.0137009172201525,0.000113673244667555
511333333333.333,2.73125491897836,0.00589573535636539,0.0137055846811143,0.000113420722886784
511666666666.667,2.73124342373634,0.00589262820782956,0.01371025426471,0.000113168856707031
