Frequency_Hz,EpsilonReal_mean,EpsilonReal_std,TanDelta_mean,TanDelta_std
500000000000,2.72486835558916,0.0059888744226734,0.0135662615559026,0.000122395727068191
500333333333.333,2.72485654701194,0.00598562132509508,0.0135708729950553,0.000122122098722331
500666666666.667,2.72484474873072,0.00598237280335243,0.0135754865480479,0.000121849094336594
501000000000,2.72483296074549,0.005979128858356,0.0135801022148806,0.00012157671481529
501333333333.333,2.72482118305626,0.00597588949101864,0.0135847199955534,0.000121304961066238
501666666666.667,2.72480941566302,0.00597265470226118,0.0135893398900661,0.000121033834000351
502000000000,2.72479765856577,0.00596942449300349,0.0135939618984188,0.000120763334531924
502333333333.333,2.72478591176452,0.00596619886417299,0.0135985860206116,0.000120493463578376
502666666666.667,2.72477417525926,0.0059629778167075,0.0136032122566444,0.000120224222060452
503000000000,2.72476244905,0.00595976135154623,0.0136078406065172,0.000119955610902102
503333333333.333,2.72475073313672,0.00595654946963011,0.0136124710702299,0.000119687631030336
503666666666.667,2.72473902751944,0.00595334217190715,0.0136171036477827,0.00011942028337557
504000000000,2.72472733219815,0.00595013945933351,0.0136217383391756,0.000119153568871263
504333333333.333,2.72471564717286,0.00594694133286887,0.0136263751444084,0.000118887488454101
504666666666.667,2.72470397244356,0.00594374779347089,0.0136310140634813,0.000118622043063877
505000000000,2.72469230801025,0.00594055884211734,0.0136356550963942,0.000118357233643472
505333333333.333,2.72468065387294,0.00593737447977323,0.013640298243147,0.000118093061139006
505666666666.667,2.72466901003162,0.0059341947074249,0.01364494350374,0.000117829526499644
506000000000,2.72465737648629,0.00593101952605507,0.0136495908781729,0.000117566630677652
506333333333.333,2.72464575323696,0.00592784893664685,0.0136542403664458,0.000117304374628271
506666666666.667,2.72463414028362,0.00592468294020378,0.0136588919685587,0.000117042759309971
507000000000,2.72462253762627,0.00592152153771984,0.0136635456845117,0.000116781785684075
507333333333.333,2.72461094526492,0.00591836473019997,0.0136682015143047,0.000116521454715038
507666666666.667,2.72459936319956,0.00591521251865788,0.0136728594579376,0.000116261767370289
508000000000,2.72458779143019,0.005912064904106,0.0136775195154106,0.000116002724620127
508333333333.333,2.72457622995682,0.00590892188755979,0.0136821816867237,0.000115744327438
508666666666.667,2.72456467877944,0.005905783470045,0.0136868459718767,0.000115486576800162
509000000000,2.72455313789805,0.00590264965260103,0.0136915123708698,0.000115229473685758
509333333333.333,2.72454160731265,0.00589952043625575,0.0136961808837028,0.000114973019076857
509666666666.667,2.72453008702325,0.0058963958220495,0.0137008515103759,0.000114717213958417
510000000000,2.72451857702984,0.00589327581103644,0.013705524250889,0.000114462059318291
510333333333.333,2.72450707733243,0.00589016040424918,0.013710199105242,0.000114207556146915
510666666666.667,2.72449558793101,0.00588704960276234,0.0137148760734352,0.000113953705437837
