Frequency_Hz,EpsilonReal_mean,EpsilonReal_std,TanDelta_mean,TanDelta_std
500000000000,2.72894142192421,0.00715033799978682,0.0136019806825488,0.000132313666578943
500333333333.333,2.72974584650725,0.00716157346790796,0.0136557349822629,0.000190612146378089
500666666666.667,2.72879581055382,0.00675688479384849,0.0136805358517211,0.00023818218152761
501000000000,2.72785720509829,0.00656908706630896,0.0137457797154119,0.000164754792211758
501333333333.333,2.72896436102955,0.00658940256544412,0.0137592376390922,0.000134463402280191
501666666666.667,2.72832769414416,0.00641385265419614,0.0142193117561692,0.000101163645482552
502000000000,2.72723255070647,0.00643681574543113,0.0142780846866353,0.000103003938111699
502333333333.333,2.72739153862513,0.00649691553699203,0.0136779343514582,0.000123080639854795
502666666666.667,2.72789831570668,0.00626188370233054,0.0129168930559352,0.000112535155181215
503000000000,2.73062561278543,0.00629802642147818,0.012755231945861,0.000111369072184362
503333333333.333,2.73157758024654,0.00610366289641494,0.013533272260255,0.000111720608392725
503666666666.667,2.73089451417637,0.00609289381905655,0.0141074266072928,0.000145291202726148
504000000000,2.72843510403849,0.00587653730080471,0.0141548354254368,0.000156330626084207
504333333333.333,2.72776342707129,0.00593912136876515,0.0135396184106355,0.000126538636505613
504666666666.667,2.72928805636751,0.00574996520151233,0.0133208124165583,0.000101709853031775
505000000000,2.72913571464372,0.00564017753142611,0.013911454473977,8.3303741766533e-05
505333333333.333,2.72756039678432,0.00563728125784941,0.0137394277633154,8.43635822322281e-05
505666666666.667,2.72709845683428,0.00568642807186236,0.0131229201241227,7.34113466101855e-05
506000000000,2.72762170289861,0.00563813641740604,0.0125362050148825,7.14660367541829e-05
506333333333.333,2.7307881836328,0.00558226499678181,0.0123509019642609,8.61924251361369e-05
506666666666.667,2.73156635821406,0.00546172872261682,0.0134447942280223,8.74481771211901e-05
507000000000,2.72971044032516,0.0054455396442948,0.0142715624557595,0.000113655122731291
507333333333.333,2.72653740392548,0.00546542629015872,0.0141467550148407,0.000111877292426508
507666666666.667,2.72587445197631,0.00550564730093625,0.0131446757107914,0.000105874515706565
508000000000,2.72759289928827,0.0054830731117213,0.0128935118589538,0.000109639535126737
508333333333.333,2.72682745722663,0.00545522201222961,0.0133869787936964,0.000106577169047001
508666666666.667,2.72533055056312,0.00539305349607661,0.0130150852138288,0.000101609978660061
509000000000,2.72556266030278,0.00552527252088954,0.0125695662924424,8.76918509037575e-05
509333333333.333,2.72617992265761,0.00539740690914446,0.0123000801859762,9.47466989146449e-05
509666666666.667,2.72848097490524,0.00520504588308311,0.0121559427431826,7.51313594561082e-05
510000000000,2.72914607208172,0.00517841171417254,0.0134357437540446,0.000128839486732761
510333333333.333,2.72652611225931,0.00521942820732723,0.0141666372204372,0.00011790634116376
510666666666.667,2.72375235729033,0.00530358453725178,0.0138777471604645,0.000106277060623908
511000000000,2.72256742098651,0.00529271494567848,0.0129887379211018,0.00015405051002703
511333333333.333,2.72406478552943,0.00527908115504912,0.0125311013141548,0.000177257090192059
511666666666.667,2.72387971184086,0.00521255070263044,0.0129654564391757,0.000110548558571584
512000000000,2.72314642028628,0.00520660198936175,0.0129370186888809,8.3288760096985e-05
512333333333.333,2.72293518954083,0.00522446330348713,0.0126191048785015,0.000106824185023645
512666666666.667,2.72351517402588,0.00519783253700133,0.0123447293059259,0.000100808478533851
513000000000,2.72599469855981,0.00515983557279283,0.012571710943918,0.000139540464598078
513333333333.333,2.72554987575645,0.00509117575735524,0.0136950950075679,0.000181256047426144
513666666666.667,2.72193976044872,0.00529297072824999,0.0140199049238027,0.000178670650308385
514000000000,2.72010086188845,0.00551615167449442,0.013466932987432,0.000148082508748876
514333333333.333,2.72000568254044,0.00554134355979182,0.0127861546240366,0.000196584740022435
514666666666.667,2.72177870017577,0.00547072512082815,0.0124719533075449,0.000215111359463139
515000000000,2.72198160785235,0.00548408887908981,0.0130022673954647,0.000123434745192198
515333333333.333,2.72159998419962,0.00537779034787699,0.0131507918221722,7.95900526589444e-05
515666666666.667,2.72109479763729,0.00544945448212094,0.0130774900983892,0.000108900847942602
516000000000,2.7207058370256,0.00545545380741318,0.0127801608273464,0.000131245274412302
516333333333.333,2.7227920137798,0.00539805793153239,0.0131119710885176,0.000162427157672278
516666666666.667,2.72163196738863,0.00542984943512916,0.0139957994826281,0.000188452947770191
517000000000,2.71908241220902,0.00573109783647403,0.0139131811172294,0.000196771018118364
517333333333.333,2.71807288134872,0.00590343022843812,0.013569142597825,0.000177159777284509
517666666666.667,2.71810645750393,0.00581785340179739,0.0130700723139005,0.000196318250009648
518000000000,2.71942228261289,0.00570244723268591,0.0129148528284312,0.000207837052232125
518333333333.333,2.71997487562501,0.00572394168818306,0.0132898479355043,0.000146496668706392
518666666666.667,2.71964713699971,0.0057397099047232,0.0136244794786139,0.000103425963632957
519000000000,2.71922327593975,0.00586690170966814,0.0135665754040488,0.000151086931042524
519333333333.333,2.71871168981339,0.00585454683387157,0.0132916007532456,0.000192553348984266
519666666666.667,2.71995782469697,0.00581727342354663,0.0135844176439012,0.000184025597091912
520000000000,2.71962555246226,0.00597744521459445,0.0138920281141676,0.000184815331979532
520333333333.333,2.71883356838232,0.00620379191274691,0.0140985793633853,0.000175451727233611
520666666666.667,2.71816680841522,0.00624670440255184,0.0140527728002966,0.000155416512418647
521000000000,2.71787810665771,0.00613682467421716,0.013727551940607,0.000155422152265587
