Frequency_Hz,EpsilonReal_mean,EpsilonReal_std,TanDelta_mean,TanDelta_std
50000000000,2.73319856833871,0.0078461471614522,0.00582001528027258,3.09889216065332e-05
50050000000,2.73331282607998,0.00785264939224501,0.00581999018051399,3.09871625016885e-05
50100000000,2.73342701537549,0.00785914578259544,0.00581996530449981,3.09853354303633e-05
50150000000,2.73354113622527,0.00786563620608467,0.00581994065562482,3.09834400657353e-05
50200000000,2.73365518862929,0.00787212053704825,0.00581991623726329,3.0981476083073e-05
50250000000,2.73376917258757,0.00787859865058777,0.00581989205276908,3.09794431596614e-05
50300000000,2.7338830881001,0.00788507042251748,0.00581986810547548,3.09773409748858e-05
50350000000,2.73399693516689,0.00789153572942195,0.00581984439869518,3.09751692101877e-05
50400000000,2.73411071378793,0.007897994448613,0.00581982093572017,3.09729275490865e-05
50450000000,2.73422442396323,0.00790444645812097,0.00581979771982178,3.09706156772156e-05
50500000000,2.73433806569278,0.0079108916367291,0.00581977475425051,3.09682332823167e-05
50550000000,2.73445163897658,0.00791732986393013,0.00581975204223605,3.09657800542292e-05
50600000000,2.73456514381463,0.00792376101994004,0.00581972958698722,3.09632556849447e-05
50650000000,2.73467858020694,0.00793018498570498,0.00581970739169184,3.09606598686063e-05
50700000000,2.73479194815351,0.00793660164286068,0.00581968545951678,3.09579923014536e-05
50750000000,2.73490524765432,0.00794301087376363,0.00581966379360783,3.09552526819503e-05
50800000000,2.7350184787094,0.00794941256147827,0.00581964239708968,3.09524407106987e-05
50850000000,2.73513164131872,0.00795580658976638,0.00581962127306587,3.09495560904933e-05
50900000000,2.7352447354823,0.00796219284308793,0.0058196004246187,3.09465985263146e-05
50950000000,2.73535776120013,0.00796857120659263,0.00581957985480918,3.09435677253677e-05
51000000000,2.73547071847222,0.00797494156612754,0.00581955956667709,3.09404633970555e-05
51050000000,2.73558360729856,0.00798130380821649,0.00581953956324075,3.09372852530163e-05
51100000000,2.73569642767915,0.00798765782007055,0.0058195198474971,3.09340330071179e-05
51150000000,2.735809179614,0.00799400348957362,0.0058195004224216,3.09307063755251e-05
51200000000,2.7359218631031,0.00800034070528985,0.00581948129096818,3.09273050765661e-05
51250000000,2.73603447814645,0.00800666935644426,0.00581946245606922,3.09238288309381e-05
51300000000,2.73614702474406,0.00801298933293456,0.00581944392063545,3.09202773615738e-05
51350000000,2.73625950289592,0.00801930052532344,0.00581942568755598,3.09166503936905e-05
51400000000,2.73637191260204,0.00802560282482858,0.00581940775969815,3.09129476548442e-05
51450000000,2.73648425386241,0.00803189612330571,0.00581939013990757,3.09091688748752e-05
51500000000,2.73659652667704,0.00803818031329975,0.00581937283100804,3.09053137859709e-05
51550000000,2.73670873104591,0.00804445528797236,0.0058193558358015,3.09013821226533e-05
51600000000,2.73682086696904,0.00805072094113603,0.00581933915706799,3.08973736217974e-05
51650000000,2.73693293444643,0.00805697716724327,0.00581932279756561,3.08932880226012e-05
51700000000,2.73704493347807,0.00806322386138203,0.00581930676003045,3.08891250666828e-05
51750000000,2.73715686406396,0.00806946091927966,0.00581929104717661,3.08848844980389e-05
51800000000,2.73726872620411,0.00807568823728652,0.00581927566169606,3.08805660630222e-05
51850000000,2.73738051989851,0.00808190571236852,0.0058192606062587,3.08761695104363e-05
51900000000,2.73749224514716,0.00808811324213141,0.00581924588351225,3.08716945914649e-05
51950000000,2.73760390195007,0.00809431072479161,0.00581923149608221,3.08671410597375e-05
52000000000,2.73771549030723,0.00810049805916896,0.00581921744657187,3.08625086713338e-05
52050000000,2.73782701021865,0.00810667514470499,0.0058192037375622,3.08577971847704e-05
52100000000,2.73793846168431,0.00811284188145004,0.00581919037161187,3.08530063610166e-05
52150000000,2.73804984470424,0.00811899817004271,0.0058191773512572,3.08481359635394e-05
52200000000,2.73816115927841,0.00812514391174637,0.00581916467901208,3.08431857582657e-05
52250000000,2.73827240540684,0.00813127900839331,0.00581915235736797,3.08381555136402e-05
52300000000,2.73838358308953,0.00813740336243341,0.00581914038879386,3.08330450006162e-05
52350000000,2.73849469232646,0.00814351687687833,0.00581912877573622,3.08278539926506e-05
52400000000,2.73860573311766,0.00814961945535878,0.00581911752061895,3.08225822657413e-05
52450000000,2.7387167054631,0.00815571100205073,0.0058191066258434,3.08172295984207e-05
52500000000,2.7388276093628,0.00816179142174056,0.00581909609378829,3.08117957718044e-05
52550000000,2.73893844481675,0.00816786061976809,0.00581908592680964,3.08062805695422e-05
52600000000,2.73904921182496,0.00817391850205646,0.00581907612724083,3.08006837778827e-05
52650000000,2.73915991038742,0.00817996497510431,0.00581906669739252,3.07950051856369e-05
52700000000,2.73927054050413,0.00818599994594866,0.00581905763955255,3.07892445842511e-05
52750000000,2.7393811021751,0.00819202332221617,0.00581904895598603,3.07834017677804e-05
52800000000,2.73949159540033,0.00819803501207574,0.00581904064893522,3.07774765328822e-05
